11974,1.0000,0.0076,0.0009,0.0001,1.0312,-0.0620,-0.0215,
12045,0.9757,-0.0325,-0.2166,0.0054,0.6631,-0.0439,0.7720,1.0000,0.0074,-0.0010,0.0001,1.0264,-0.0479,0.0015,
12073,0.9756,-0.0326,-0.2171,0.0054,0.6602,-0.0381,0.7661,1.0000,0.0072,-0.0029,0.0002,1.0220,-0.0479,-0.0215,
12103,0.9755,-0.0327,-0.2175,0.0053,0.6626,-0.0386,0.7759,1.0000,0.0071,-0.0048,0.0003,1.0312,-0.0488,-0.0122,
12133,0.9754,-0.0327,-0.2180,0.0053,0.6641,-0.0400,0.7710,1.0000,0.0069,-0.0067,0.0003,1.0371,-0.0498,-0.0093,
12163,0.9753,-0.0328,-0.2184,0.0053,0.6582,-0.0439,0.7720,0.9999,0.0068,-0.0086,0.0004,1.0312,-0.0508,-0.0239,
12194,0.9752,-0.0329,-0.2188,0.0053,0.6636,-0.0396,0.7759,
12265,0.9961,0.0005,-0.0878,0.0030,1.0273,-0.0439,-0.0107,
12335,0.9711,-0.0362,-0.2360,0.0048,0.6655,-0.0415,0.7695,0.9960,0.0004,-0.0897,0.0031,1.0322,-0.0410,-0.0112,
12364,0.9710,-0.0363,-0.2364,0.0048,0.6704,-0.0483,0.7690,0.9958,0.0003,-0.0915,0.0031,1.0352,-0.0513,-0.0200,
12394,0.9709,-0.0364,-0.2368,0.0048,0.6592,-0.0371,0.7695,0.9956,0.0001,-0.0934,0.0032,1.0322,-0.0522,-0.0132,
12426,0.9708,-0.0364,-0.2371,0.0048,0.6709,-0.0469,0.7695,0.9954,-0.0000,-0.0953,0.0032,1.0264,-0.0449,-0.0195,
12456,0.9707,-0.0365,-0.2375,0.0048,0.6655,-0.0449,0.7461,0.9953,-0.0002,-0.0971,0.0033,1.0298,-0.0474,-0.0127,
12489,0.9706,-0.0366,-0.2379,0.0048,0.6646,-0.0444,0.7744,
12561,0.9842,-0.0066,-0.1769,0.0054,1.0278,-0.0522,-0.0220,
12630,0.9667,-0.0397,-0.2527,0.0040,0.6597,-0.0435,0.7671,0.9839,-0.0068,-0.1787,0.0054,1.0278,-0.0488,-0.0117,
12659,0.9666,-0.0397,-0.2530,0.0040,0.6709,-0.0444,0.7798,
12728,0.9758,-0.0100,-0.2183,0.0063,1.0283,-0.0420,-0.0054,
12797,0.9649,-0.0411,-0.2594,0.0036,0.6641,-0.0464,0.7734,0.9754,-0.0101,-0.2200,0.0064,1.0273,-0.0474,-0.0249,
12831,0.9648,-0.0411,-0.2596,0.0036,0.6577,-0.0410,0.7744,0.9750,-0.0102,-0.2217,0.0064,1.0269,-0.0488,-0.0034,
12861,0.9648,-0.0412,-0.2599,0.0036,0.6694,-0.0454,0.7661,0.9747,-0.0104,-0.2233,0.0064,1.0229,-0.0498,-0.0103,
12892,0.9647,-0.0412,-0.2602,0.0035,0.6533,-0.0410,0.7817,0.9743,-0.0105,-0.2250,0.0065,1.0259,-0.0391,-0.0083,
12922,0.9646,-0.0413,-0.2604,0.0035,0.6606,-0.0415,0.7783,0.9739,-0.0106,-0.2266,0.0065,1.0303,-0.0566,-0.0137,
12953,0.9645,-0.0413,-0.2607,0.0035,0.6597,-0.0430,0.7764,
13024,0.9549,-0.0165,-0.2964,0.0077,0.9473,-0.0210,-0.0210,
13093,0.9614,-0.0437,-0.2717,0.0025,0.6357,-0.0317,0.7563,0.9544,-0.0166,-0.2978,0.0077,1.0249,-0.0400,0.0312,
13123,0.9613,-0.0437,-0.2719,0.0025,0.6729,-0.0498,0.7959,
